id_annonce,property_type,approximate_latitude,approximate_longitude,city,postal_code,size,floor,land_size,energy_performance_value,energy_performance_category,ghg_value,ghg_category,exposition,nb_rooms,nb_bedrooms,nb_bathrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors
35903707,villa,44.38389815234638,4.706848281700557,pierrelatte,26700,109.0,,605.0,252.0,E,59.0,F,,2.0,4.0,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36050481,maison,45.29142728739001,4.821289197800445,saint-rambert-d'albon,26140,975.0,,404.0,243.0,E,56.0,F,Sud,4.0,3.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36011175,maison,45.98572180303142,1.7693388818876843,masbaraud-merignat,23400,140.0,,1500.0,214.0,D,10.0,B,,6.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35901965,divers,46.02722178479447,4.0634496377156015,roanne,42300,1250.0,,,,,,,,1.0,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35781959,maison,43.28145772219672,3.2896850628862904,serignan,34410,110.0,,,,,,,,4.0,3.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35738503,appartement,47.91392369602013,1.8980967214167908,orleans,45000,7223.0,1.0,,275.0,E,64.0,F,Sud,3.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35897519,appartement,44.81839209552535,-0.5978917007671216,talence,33400,38.0,,,,,,,Nord-Est,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35582983,maison,45.951187877613066,3.7989416819021216,la-tuiliere,42830,250.0,,1075.0,,,,,Sud,10.0,6.0,1.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35746579,appartement,43.46248956338314,5.248956131061353,vitrolles,13127,67.0,1.0,,206.0,D,36.0,E,,4.0,3.0,,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35840303,maison,48.59297542454683,-2.0426176163409115,la-richardais,35780,175.0,,1392.0,223.0,D,13.0,C,,8.0,6.0,,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35886569,maison,48.51402213471616,-2.788725326808129,saint-brieuc,22000,151.0,,400.0,174.0,D,5.0,A,,6.0,4.0,,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35880781,appartement,50.36695379475659,3.0595276801602087,douai,59500,47.0,,,,,,,,2.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28178637,appartement,42.696399695341405,2.903644201169256,perpignan,66000,84.0,2.0,,71.0,B,2.0,A,,4.0,3.0,1.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35959877,appartement,43.60913702603485,3.871474648487429,montpellier,34090,25.0,,40.0,287.0,E,16.0,C,Sud-Est,2.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35846467,maison,45.52969715796656,5.163261467904427,artas,38440,108.0,,3257.0,353.0,F,106.0,G,Est-Ouest,4.0,3.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35875163,divers,43.27030154149474,6.633340935440511,saint-tropez,83990,60.0,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35678083,appartement,48.84503794938708,2.3377412206895305,paris-6eme,75006,252.0,3.0,,,,,,Ouest-Est,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35883343,maison,49.20154676274196,2.056718035910384,henonville,60119,80.0,,612.0,617.0,G,144.0,G,,4.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32929313,terrain,45.933077994039046,-0.9987708820830924,soubise,17780,473.0,,473.0,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35868653,appartement,45.7842304530906,3.075104920914516,chamalieres,63400,36.0,1.0,,,,,,Est-Ouest,2.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36049991,maison,45.08685496857264,4.972364469585928,clerieux,26260,110.0,,461.0,314.0,E,73.0,F,,5.0,4.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35821557,divers,48.85075866216665,2.2984283495218696,paris-15eme,75015,200.0,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35831245,maison,43.11001374340756,-0.0667491943339753,poueyferre,65100,155.0,,,156.0,D,2.0,A,,5.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35800619,appartement,43.69646892799837,-0.2654889377370519,aire-sur-l'adour,40800,5155.0,,,36.0,A,8.0,B,,2.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35876345,maison,46.155889968868,-1.1505875232577305,la-rochelle,17000,205.0,,452.0,149.0,C,6.0,B,,6.0,4.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36036655,villa,43.35099352669938,5.3776770423037785,marseille-14eme,13014,98.0,,65.0,,,,,,4.0,3.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35883317,appartement,49.500128597445176,0.1412133322148144,le-havre,76600,121.0,,,,,,,,4.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35874979,terrain,44.10713382063555,1.0818837785999658,moissac,82200,38954.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36051645,appartement,48.84799901542447,2.476226645718514,fontenay-sous-bois,94120,116.0,,,,,,,,5.0,4.0,,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35820123,appartement,48.91574634814505,2.1595387329141413,montesson,78360,86.0,,,,,,,,4.0,3.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35749005,appartement,48.85526620065194,2.5689811955807977,noisy-le-grand,93160,4098.0,2.0,304.0,,,,,,2.0,1.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35786503,maison,43.94226501459488,4.314599569324248,sainte-anastasie,30190,150.0,,300.0,51.0,B,1.0,A,,8.0,4.0,1.0,1.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35846607,terrain,46.33824772162034,6.657871704689239,chevenoz,74500,1172.0,,,,,,,Sud,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35793637,appartement,45.764702098729806,4.872947386721972,villeurbanne,69100,77.0,2.0,,,,,,Est,4.0,3.0,,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36047483,appartement,43.614609241548784,3.8737199334572994,montpellier,34080,42.0,3.0,,172.0,D,6.0,B,,2.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35956975,maison,48.52021116638034,5.4931221614241705,gondrecourt-le-chateau,55130,110.0,,865.0,305.0,E,3.0,A,,5.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35852461,appartement,48.8039409136169,2.5193587810397347,chennevieres-sur-marne,94430,100.0,,,298.0,E,16.0,C,Sud,4.0,3.0,1.0,1.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35074235,appartement,45.94042901536224,-1.314982668986028,saint-pierre-d'oleron,17310,4155.0,,,,,,,,1.0,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30966771,maison,47.25472159525971,2.746537744149107,veaugues,18300,97.0,,,,,,,,5.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35864315,appartement,43.65445950054436,7.115592759485078,villeneuve-loubet,06270,41.0,1.0,,,,,,,2.0,1.0,,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36048871,maison,44.76120880236753,6.722922352986817,arvieux,05350,338.0,,617.0,,,,,,9.0,8.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35961813,maison,46.0324705668497,5.96802859694252,chaumont,74270,170.0,,120.0,281.0,E,8.0,B,Est-Ouest,4.0,3.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35761751,maison,43.66519600066031,5.860420089882476,ginasservis,83560,180.0,,,,,,,,7.0,5.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35938571,appartement,48.91078782080023,2.2865529459612857,asnieres-sur-seine,92600,61.0,2.0,,70.0,B,16.0,C,,3.0,2.0,1.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35879545,appartement,43.60006159695384,1.4435555466519334,toulouse,31200,99.0,1.0,,,,,,,5.0,4.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35829773,maison,47.79469676608731,2.375798012034807,bonnee,45460,145.0,,1000.0,145.0,C,6.0,B,,7.0,4.0,1.0,0.0,1.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35874199,appartement,41.88029872598571,8.78906525353416,porticcio,20166,47.0,,29.0,,,,,Sud,2.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35785829,maison,48.3632689397821,6.880729087187057,etival-clairefontaine,88480,978.0,,1996.0,160.0,D,37.0,E,,4.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35870053,maison,48.91594756282755,2.286702828904774,asnieres-sur-seine,92600,120.0,,123.0,99.0,C,23.0,D,,5.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36049905,divers,45.20705141735708,6.661977364246575,modane,73500,260.0,,,,,,,,,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35801997,appartement,43.29538934165375,-0.3674714903567334,pau,64000,37.0,2.0,,,,,,,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35956947,maison,43.4524173422609,3.414904154178942,pezenas,34120,235.0,,805.0,301.0,E,13.0,C,,11.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36017609,propriété,43.6537413578036,6.848959027920107,le-tignet,06530,215.0,,2280.0,215.0,D,12.0,C,Sud,7.0,4.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35823865,maison,43.18718599295834,2.996586909533764,narbonne,11100,117.0,,220.0,94.0,C,3.0,A,Sud,4.0,3.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36003489,appartement,47.89168070453312,1.903474685992797,orleans,45000,2831.0,,,243.0,E,11.0,C,,1.0,,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35835353,maison,47.0690133349277,-0.8895993870974583,cholet,49300,185.0,,682.0,120.0,C,5.0,A,,6.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35781287,maison,44.36003258898318,5.131268338295011,nyons,26110,80.0,,23990.0,,,,,Sud-Ouest,,2.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35889669,appartement,47.19696268288157,-0.862038248942211,jallais,49510,10739.0,4.0,,,,,,,4.0,3.0,,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35889525,appartement,47.65955924078926,-2.757459110737788,vannes,56000,6284.0,,,,,,,,3.0,2.0,,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35802463,appartement,43.39108920243596,4.993913711608479,port-de-bouc,13110,60.0,1.0,,,,,,,3.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35814155,maison,47.21107216678288,-1.4973075202771486,saint-sebastien-sur-loire,44230,116.0,,542.0,284.0,E,16.0,C,,5.0,4.0,1.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
35785233,maison,50.13074851167659,4.833548635524758,givet,08600,102.0,,,342.0,F,20.0,C,,5.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36055817,maison,43.68604049788701,1.459055025508175,fonbeauzard,31140,130.0,,,169.0,D,39.0,E,,5.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35761073,maison,48.43560655982062,0.8923341862718117,bretoncelles,61110,166.0,,188.0,230.0,D,44.0,E,,4.0,2.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35855701,appartement,45.870517629909465,6.610719857051095,megeve,74120,145.0,,,,,,,,,4.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35761631,appartement,43.54788289154576,7.015971220923065,cannes,06400,11165.0,4.0,,156.0,D,6.0,B,Est-Ouest,4.0,3.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35849377,maison,50.18998631591595,1.4835986011569795,cayeux-sur-mer,80410,100.0,,12234.0,,,,,,4.0,3.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36036679,appartement,46.36885880755133,6.4911552010607805,thonon-les-bains,74200,4734.0,1.0,,221.0,D,11.0,C,,2.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35870113,duplex,46.16463781787799,-1.1562837860237618,la-rochelle,17000,78.0,1.0,,,,,,,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36023561,appartement,45.76386031527508,4.954600751257307,decines-charpieu,69150,58.0,1.0,,200.0,D,34.0,D,Ouest,3.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35874933,maison,47.16552736506802,-1.264772199910876,vallet,44330,125.0,,226.0,,,,,Ouest,7.0,4.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35867375,maison,43.83808188332628,1.3889091354236922,fronton,31620,107.0,,2023.0,164.0,D,6.0,B,,4.0,3.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35997075,maison,48.59469578353743,7.485777977585432,scharrachbergheim-irmstett,67310,90.0,,200.0,,,,,,4.0,3.0,,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35830479,maison,47.63426567429887,-2.141814459161324,saint-jean-la-poterie,56350,120.0,,1180.0,230.0,D,50.0,E,,5.0,4.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35867353,maison,46.60244805567182,-0.8326968155988757,saint-sulpice-en-pareds,85410,114.0,,1360.0,247.0,E,13.0,C,Nord,6.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36029113,appartement,49.18690337772139,-0.3796644441543964,caen,14000,2961.0,3.0,,,,,,,1.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36001255,appartement,48.752434491986406,2.296234318784536,antony,92160,8345.0,3.0,,,,,,Sud-Nord,4.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35768167,maison,48.936716998375765,1.1596091406343887,avrilly,27240,250.0,,6056.0,212.0,D,9.0,B,,10.0,5.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35871399,manoir,47.48366051382181,-0.5467792852527367,angers,49000,400.0,,289377.0,,,,,,11.0,5.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36035103,ferme,47.57130437133332,4.049183300908857,blacy,89440,240.0,,,202.0,D,2.0,A,,10.0,9.0,,0.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35784483,maison,48.09372999537008,-3.512406686460953,langonnet,56630,142.0,,500.0,225.0,D,7.0,B,,6.0,4.0,,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35772433,appartement,43.13627294012167,5.9834551601793216,la-valette-du-var,83160,38.0,,,,,,,,2.0,1.0,,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36019669,divers,42.32767114371975,8.990157088723073,albertacce,20224,80.0,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35812271,maison,45.47774008164298,0.0346594100444388,blanzac-porcheresse,16250,101.0,,,,,,,,6.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35904001,divers,44.27092123429875,4.163640161966806,meyrannes,30410,109.0,,,,,,,,,,,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35886857,maison,48.44019902401405,2.156653649802052,etampes,91150,100.0,,,106.0,C,24.0,D,,4.0,3.0,,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36058087,maison,43.70306414155234,2.567410992644111,berlats,81260,172.0,,1000.0,,,,,Sud-Nord,7.0,4.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
36018289,appartement,48.897343088402415,2.342033130357015,paris-18eme,75018,59.0,1.0,,,,,,Est,3.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35917997,maison,46.76795064968189,0.5270177588436344,cenon-sur-vienne,86530,300.0,,,196.0,D,,,,9.0,6.0,,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
35846059,divers,44.82964084345592,-0.5602825596942991,bordeaux,33000,97.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35864585,appartement,48.9416964373478,2.1500481576240453,maisons-laffitte,78600,675.0,1.0,,,,,,Est,3.0,2.0,,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35848577,maison,43.96822857364008,4.850095256059402,le-pontet,84130,180.0,,732.0,,,,,,5.0,3.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
36036085,maison,48.2208150098842,3.7368359817288224,aix-en-othe,10160,130.0,,221.0,,,,,,5.0,3.0,,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35901469,divers,48.83446027155112,-1.5971351106330574,granville,50400,42.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26975285,maison,48.80029269825898,0.2937922220150109,gace,61230,50.0,,1163.0,384.0,F,7.0,B,,4.0,2.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35998117,maison,43.30526473580056,6.639710360819076,sainte-maxime,83120,300.0,,1125.0,,,,,,8.0,4.0,1.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35858821,maison,47.34855237846295,1.178352462989648,montrichard,41400,250.0,,3674.0,136.0,C,36.0,E,,8.0,4.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35883051,appartement,48.85691307945946,2.4135141768430417,bagnolet,93170,81.0,4.0,,,,,,Sud-Nord,4.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35851335,appartement,41.91005588172269,8.73267506789562,ajaccio,20000,46.0,1.0,,150.0,C,4.0,A,,2.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35824027,terrain,47.492095629726016,1.24441260147196,cande-sur-beuvron,41120,120.0,,1725.0,,,,,,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35888217,appartement,48.8305481632672,2.27946592692201,issy-les-moulineaux,92130,39.0,3.0,,,,,,Sud-Ouest,2.0,1.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35808401,maison,46.26248762708838,-0.1958238969581642,celles-sur-belle,79370,170.0,,2524.0,150.0,C,21.0,D,Est-Ouest,6.0,3.0,1.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36028933,appartement,49.4215720295542,2.828527603525548,compiegne,60200,7369.0,2.0,,,,,,,4.0,3.0,,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35880791,appartement,48.90078521414001,2.264623945692454,courbevoie,92400,2841.0,,,297.0,E,41.0,E,,1.0,,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35884673,viager,48.00383013800454,4.626795735860635,autricourt,21570,600.0,,16000.0,,,,,,10.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35884243,appartement,48.89882108130358,2.0872934102358034,saint-germain-en-laye,78100,884.0,2.0,,,,,,,4.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35862157,maison,50.71333836541911,1.6108516629242122,boulogne-sur-mer,62200,157.0,,119.0,464.0,G,108.0,G,,6.0,5.0,,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35856501,maison,46.1723661315817,-1.337017060332823,la-flotte,17630,184.0,,632.0,,,,,,10.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35999189,divers,50.636341288727166,3.0717501225069705,lille,59000,600.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35815513,maison,48.66127519557989,2.385293746641736,viry-chatillon,91170,110.0,,353.0,282.0,E,67.0,F,,6.0,4.0,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35846025,maison,43.78391394003829,4.195407956773091,calvisson,30420,1906.0,,450.0,127.0,C,5.0,A,Sud-Est,8.0,4.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35911291,appartement,43.09999837738528,5.839964376325893,six-fours-les-plages,83140,80.0,1.0,,147.0,C,5.0,A,,3.0,2.0,,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36033477,maison,48.51595541544621,3.711447967536924,romilly-sur-seine,10100,73.0,,810.0,170.0,D,39.0,E,,3.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35979479,appartement,43.61474565345796,3.87946340946792,montpellier,34080,73.0,9.0,,,,,,,4.0,3.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35975799,appartement,48.882991271475206,2.1972481371228456,rueil-malmaison,92500,57.0,8.0,,,,,,,3.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36024875,maison,47.514340870849374,5.360495695442672,fontaine-francaise,21610,162.0,,2000.0,328.0,E,5.0,A,Est,6.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35835083,divers,49.83446761294696,3.8943922293792688,vervins,02140,,,,,,,,,,,,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36011285,maison,45.92395653506636,1.4445187587743311,saint-martin-terressus,87400,,,,,,,,,1.0,,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36029769,appartement,48.844845294511,2.329832279099527,paris-6eme,75006,72.0,,,,,,,Sud,3.0,2.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35864871,appartement,48.91158625951395,2.2404065129750945,colombes,92700,81.0,3.0,,,,,,,4.0,3.0,,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35808531,appartement,46.3928730236338,5.8661167511440855,saint-claude,39200,87.0,4.0,,89.0,B,20.0,C,,5.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36027107,maison,45.959777400859714,3.480878782772531,puy-guillaume,63290,140.0,,1200.0,209.0,D,6.0,B,,3.0,2.0,,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35842027,appartement,49.25964349266456,4.036923425815783,reims,51100,99.0,,,,,,,,5.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35985295,divers,43.40598888301339,5.047518644270018,martigues,13500,400.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35844933,maison,45.14194190519206,-0.4553406650921014,saint-savin,33920,129.0,,3124.0,108.0,C,32.0,D,,4.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35850767,appartement,47.58350925191228,7.573518827614397,saint-louis,68300,80.0,2.0,,51.0,B,6.0,B,,4.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35845955,appartement,48.7329534259366,-3.468657159889606,lannion,22300,80.0,3.0,,,,,,,5.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35855949,maison,48.258402013869535,7.453875460925794,selestat,67600,125.0,,459.0,168.0,D,28.0,D,,5.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35874841,appartement,46.97456110042762,-1.312682091626881,montaigu,85600,473.0,1.0,,,,,,Est,2.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35814157,maison,47.21047657468204,-1.498406660641587,saint-sebastien-sur-loire,44230,148.0,,249.0,,,,,,6.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36084291,maison,46.33133825811682,-1.3280299682149277,la-faute-sur-mer,85460,310.0,,1037.0,96.0,C,28.0,D,,6.0,5.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36015395,appartement,43.41621383479045,6.772109637251186,saint-raphael,83700,110.0,3.0,,55.0,B,9.0,B,,4.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36004369,maison,48.63120702525722,2.440336062569097,evry,91000,83.0,,93.0,285.0,E,15.0,C,,5.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36021693,maison,44.39748877467208,4.135592235513383,les-vans,07140,163.0,,825.0,,,,,,6.0,4.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32717195,villa,43.63163021612011,7.097957950527083,biot,06410,200.0,,3133.0,,,,,Nord-Ouest,6.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
